seed,method,t,phase,regime,step_correct,step_regret,cum_accuracy,cum_regret
0,Base,1,0,weekday,0,1.4027117934486109,0.0,1.4027117934486109
0,Base,2,0,weekday,0,0.43246945259797,0.0,1.8351812460465808
0,Base,3,0,weekday,0,0.9996412764116822,0.0,2.8348225224582633
0,Base,4,0,weekday,0,1.3462548778082801,0.0,4.181077400266544
0,Base,5,0,weekday,1,0.0,0.2,4.181077400266544
0,Base,6,0,weekday,0,0.2981385480760227,0.16666666666666666,4.479215948342566
0,Base,7,0,weekday,0,1.1619807345938982,0.14285714285714285,5.641196682936465
0,Base,8,0,weekday,1,0.0,0.25,5.641196682936465
0,Base,9,0,weekday,0,1.07784600091134,0.2222222222222222,6.719042683847805
0,Base,10,0,weekday,0,0.8923682518387535,0.2,7.611410935686559
0,Base,11,0,weekday,1,0.0,0.2727272727272727,7.611410935686559
0,Base,12,0,weekday,0,0.16526999665271125,0.25,7.77668093233927
0,Base,13,0,weekday,0,0.19089607549193544,0.23076923076923078,7.967577007831205
0,Base,14,0,weekday,0,1.5513990842710912,0.21428571428571427,9.518976092102296
0,Base,15,0,weekday,0,0.9453945266889321,0.2,10.464370618791229
0,Base,16,0,weekday,1,0.0,0.25,10.464370618791229
0,Base,17,0,weekday,0,1.3797399314152166,0.23529411764705882,11.844110550206445
0,Base,18,0,weekday,0,0.5031978778990122,0.2222222222222222,12.347308428105457
0,Base,19,0,weekday,0,1.274475839279734,0.21052631578947367,13.621784267385191
0,Base,20,0,weekday,0,0.18515047997509976,0.2,13.806934747360291
0,Base,21,0,weekday,0,0.7101869705864976,0.19047619047619047,14.51712171794679
0,Base,22,0,weekday,0,0.4941154652449834,0.18181818181818182,15.011237183191772
0,Base,23,0,weekday,0,1.4670825697084995,0.17391304347826086,16.478319752900273
0,Base,24,0,weekday,1,0.0,0.20833333333333334,16.478319752900273
0,Base,25,0,weekday,0,0.23292593579359888,0.2,16.71124568869387
0,Base,26,0,weekday,0,1.1103648493204135,0.19230769230769232,17.821610538014284
0,Base,27,0,weekday,1,0.0,0.2222222222222222,17.821610538014284
0,Base,28,0,weekday,1,0.0,0.25,17.821610538014284
0,Base,29,0,weekday,1,0.0,0.27586206896551724,17.821610538014284
0,Base,30,0,weekday,0,1.2123797834353536,0.26666666666666666,19.033990321449636
0,Base,31,0,weekday,0,0.46797803813292116,0.25806451612903225,19.501968359582555
0,Base,32,0,weekday,0,0.5201729605226143,0.25,20.02214132010517
0,Base,33,0,weekday,1,0.0,0.2727272727272727,20.02214132010517
0,Base,34,0,weekday,1,0.0,0.29411764705882354,20.02214132010517
0,Base,35,0,weekday,0,0.37171605810580777,0.2857142857142857,20.393857378210978
0,Base,36,0,weekday,0,1.0834143247006482,0.2777777777777778,21.477271702911626
0,Base,37,0,weekday,0,0.0521716558500529,0.2702702702702703,21.52944335876168
0,Base,38,0,weekday,1,0.0,0.2894736842105263,21.52944335876168
0,Base,39,0,weekday,0,0.7865686805653048,0.28205128205128205,22.316012039326985
0,Base,40,0,weekday,0,1.3741079474714821,0.275,23.690119986798468
0,Base,41,0,weekday,0,0.015697265172863073,0.2682926829268293,23.705817251971332
0,Base,42,0,weekday,0,0.5086410576602349,0.2619047619047619,24.214458309631567
0,Base,43,0,weekday,0,1.418196414497036,0.2558139534883721,25.632654724128603
0,Base,44,0,weekday,0,0.9779343436349337,0.25,26.610589067763538
0,Base,45,0,weekday,1,0.0,0.26666666666666666,26.610589067763538
0,Base,46,0,weekday,1,0.0,0.2826086956521739,26.610589067763538
0,Base,47,0,weekday,0,0.0698779356360486,0.2765957446808511,26.680467003399585
0,Base,48,0,weekday,0,1.3907763513484315,0.2708333333333333,28.071243354748017
0,Base,49,0,weekday,1,0.0,0.2857142857142857,28.071243354748017
0,Base,50,0,weekday,0,0.043357279561676565,0.28,28.114600634309692
0,Base,51,0,weekday,1,0.0,0.29411764705882354,28.114600634309692
0,Base,52,0,weekday,0,0.05503700273445722,0.28846153846153844,28.16963763704415
0,Base,53,0,weekday,1,0.0,0.3018867924528302,28.16963763704415
0,Base,54,0,weekday,1,0.0,0.3148148148148148,28.16963763704415
0,Base,55,0,weekday,1,0.0,0.32727272727272727,28.16963763704415
0,Base,56,0,weekday,1,0.0,0.3392857142857143,28.16963763704415
0,Base,57,0,weekday,0,0.14139949642499172,0.3333333333333333,28.311037133469142
0,Base,58,0,weekday,0,1.5161780506178064,0.3275862068965517,29.82721518408695
0,Base,59,0,weekday,1,0.0,0.3389830508474576,29.82721518408695
0,Base,60,0,weekday,0,1.140075782278822,0.3333333333333333,30.96729096636577
0,Base,61,0,weekday,0,0.3529939079481347,0.32786885245901637,31.320284874313906
0,Base,62,0,weekday,0,0.10681584026229629,0.3225806451612903,31.427100714576202
0,Base,63,0,weekday,1,0.0,0.3333333333333333,31.427100714576202
0,Base,64,0,weekday,1,0.0,0.34375,31.427100714576202
0,Base,65,0,weekday,0,0.40317875982500606,0.3384615384615385,31.83027947440121
0,Base,66,0,weekday,1,0.0,0.3484848484848485,31.83027947440121
0,Base,67,0,weekday,0,1.42323965525522,0.34328358208955223,33.25351912965643
0,Base,68,0,weekday,1,0.0,0.35294117647058826,33.25351912965643
0,Base,69,0,weekday,0,0.09760763588816979,0.34782608695652173,33.3511267655446
0,Base,70,0,weekday,0,0.21613575946847763,0.34285714285714286,33.56726252501308
0,Base,71,0,weekday,0,1.0625110505812296,0.3380281690140845,34.62977357559431
0,Base,72,0,weekday,0,1.3825398712874601,0.3333333333333333,36.01231344688177
0,Base,73,0,weekday,1,0.0,0.3424657534246575,36.01231344688177
0,Base,74,0,weekday,1,0.0,0.35135135135135137,36.01231344688177
0,Base,75,0,weekday,1,0.0,0.36,36.01231344688177
0,Base,76,0,weekday,0,0.14224567719049497,0.35526315789473684,36.154559124072264
0,Base,77,0,weekday,1,0.0,0.36363636363636365,36.154559124072264
0,Base,78,0,weekday,0,0.08897503646389704,0.358974358974359,36.243534160536164
0,Base,79,0,weekday,1,0.0,0.3670886075949367,36.243534160536164
0,Base,80,0,weekday,0,0.4236370732416261,0.3625,36.66717123377779
0,Base,81,1,on-call,1,0.0,0.37037037037037035,36.66717123377779
0,Base,82,1,on-call,1,0.0,0.3780487804878049,36.66717123377779
0,Base,83,1,on-call,0,0.03231694726634671,0.37349397590361444,36.69948818104414
0,Base,84,1,on-call,1,0.0,0.38095238095238093,36.69948818104414
0,Base,85,1,on-call,1,0.0,0.38823529411764707,36.69948818104414
0,Base,86,1,on-call,1,0.0,0.3953488372093023,36.69948818104414
0,Base,87,1,on-call,0,0.9215551639404356,0.39080459770114945,37.62104334498457
0,Base,88,1,on-call,0,0.4701290826008801,0.38636363636363635,38.09117242758545
0,Base,89,1,on-call,1,0.0,0.39325842696629215,38.09117242758545
0,Base,90,1,on-call,0,0.6462930868685444,0.3888888888888889,38.737465514453994
0,Base,91,1,on-call,1,0.0,0.3956043956043956,38.737465514453994
0,Base,92,1,on-call,1,0.0,0.40217391304347827,38.737465514453994
0,Base,93,1,on-call,1,0.0,0.40860215053763443,38.737465514453994
0,Base,94,1,on-call,0,0.11341625759305007,0.40425531914893614,38.850881772047046
0,Base,95,1,on-call,0,0.5463924476814231,0.4,39.397274219728466
0,Base,96,1,on-call,0,0.8819157091530101,0.3958333333333333,40.27918992888148
0,Base,97,1,on-call,1,0.0,0.4020618556701031,40.27918992888148
0,Base,98,1,on-call,0,0.08119612898795325,0.3979591836734694,40.360386057869434
0,Base,99,1,on-call,1,0.0,0.40404040404040403,40.360386057869434
0,Base,100,1,on-call,0,0.018898612408882576,0.4,40.37928467027832
0,Base,101,1,on-call,1,0.0,0.40594059405940597,40.37928467027832
0,Base,102,1,on-call,0,0.790812147600584,0.4019607843137255,41.1700968178789
0,Base,103,1,on-call,1,0.0,0.4077669902912621,41.1700968178789
0,Base,104,1,on-call,0,0.672810453798465,0.40384615384615385,41.84290727167736
0,Base,105,1,on-call,1,0.0,0.4095238095238095,41.84290727167736
0,Base,106,1,on-call,0,0.025623629925057623,0.4056603773584906,41.86853090160242
0,Base,107,1,on-call,0,0.31641214575658577,0.40186915887850466,42.184943047359006
0,Base,108,1,on-call,0,0.6906333815807197,0.39814814814814814,42.87557642893972
0,Base,109,1,on-call,0,0.9063515273284625,0.3944954128440367,43.781927956268184
0,Base,110,1,on-call,1,0.0,0.4,43.781927956268184
0,Base,111,1,on-call,1,0.0,0.40540540540540543,43.781927956268184
0,Base,112,1,on-call,0,0.05768363543058663,0.4017857142857143,43.83961159169877
0,Base,113,1,on-call,1,0.0,0.40707964601769914,43.83961159169877
0,Base,114,1,on-call,0,0.3224903348351704,0.40350877192982454,44.16210192653394
0,Base,115,1,on-call,1,0.0,0.40869565217391307,44.16210192653394
0,Base,116,1,on-call,1,0.0,0.41379310344827586,44.16210192653394
0,Base,117,1,on-call,0,0.4144084856280326,0.41025641025641024,44.57651041216197
0,Base,118,1,on-call,1,0.0,0.4152542372881356,44.57651041216197
0,Base,119,1,on-call,1,0.0,0.42016806722689076,44.57651041216197
0,Base,120,1,on-call,0,0.40183149727633954,0.4166666666666667,44.97834190943831
0,Base,121,1,on-call,1,0.0,0.4214876033057851,44.97834190943831
0,Base,122,1,on-call,1,0.0,0.4262295081967213,44.97834190943831
0,Base,123,1,on-call,1,0.0,0.43089430894308944,44.97834190943831
0,Base,124,1,on-call,1,0.0,0.43548387096774194,44.97834190943831
0,Base,125,1,on-call,1,0.0,0.44,44.97834190943831
0,Base,126,1,on-call,1,0.0,0.4444444444444444,44.97834190943831
0,Base,127,1,on-call,1,0.0,0.44881889763779526,44.97834190943831
0,Base,128,1,on-call,1,0.0,0.453125,44.97834190943831
0,Base,129,1,on-call,0,0.48397568660973805,0.4496124031007752,45.46231759604805
0,Base,130,1,on-call,1,0.0,0.45384615384615384,45.46231759604805
0,Base,131,1,on-call,1,0.0,0.4580152671755725,45.46231759604805
0,Base,132,1,on-call,0,1.15393837414089,0.45454545454545453,46.616255970188945
0,Base,133,1,on-call,0,0.22899374070039713,0.45112781954887216,46.84524971088934
0,Base,134,1,on-call,0,0.6063544133663683,0.44776119402985076,47.45160412425571
0,Base,135,1,on-call,0,0.9326679384930093,0.4444444444444444,48.38427206274872
0,Base,136,1,on-call,0,0.9202273585161163,0.4411764705882353,49.304499421264836
0,Base,137,1,on-call,0,0.6355804230612822,0.43795620437956206,49.94007984432612
0,Base,138,1,on-call,0,0.2277970081074987,0.43478260869565216,50.16787685243362
0,Base,139,1,on-call,1,0.0,0.43884892086330934,50.16787685243362
0,Base,140,1,on-call,1,0.0,0.44285714285714284,50.16787685243362
0,Base,141,1,on-call,1,0.0,0.44680851063829785,50.16787685243362
0,Base,142,1,on-call,1,0.0,0.4507042253521127,50.16787685243362
0,Base,143,1,on-call,0,0.11827165470500633,0.44755244755244755,50.28614850713863
0,Base,144,1,on-call,1,0.0,0.4513888888888889,50.28614850713863
0,Base,145,1,on-call,0,1.1949528861142835,0.4482758620689655,51.481101393252914
0,Base,146,1,on-call,0,0.5855247394929799,0.4452054794520548,52.066626132745895
0,Base,147,1,on-call,1,0.0,0.4489795918367347,52.066626132745895
0,Base,148,1,on-call,1,0.0,0.4527027027027027,52.066626132745895
0,Base,149,1,on-call,1,0.0,0.4563758389261745,52.066626132745895
0,Base,150,1,on-call,0,0.7860353181059112,0.4533333333333333,52.852661450851805
0,Base,151,1,on-call,1,0.0,0.45695364238410596,52.852661450851805
0,Base,152,1,on-call,0,0.8677544113881405,0.45394736842105265,53.720415862239946
0,Base,153,1,on-call,0,1.0048983028587848,0.45098039215686275,54.72531416509873
0,Base,154,1,on-call,1,0.0,0.45454545454545453,54.72531416509873
0,Base,155,1,on-call,0,1.1591627848841395,0.45161290322580644,55.88447694998287
0,Base,156,1,on-call,0,0.8758482142042738,0.44871794871794873,56.760325164187144
0,Base,157,1,on-call,1,0.0,0.45222929936305734,56.760325164187144
0,Base,158,1,on-call,0,0.42227179979926943,0.44936708860759494,57.18259696398641
0,Base,159,1,on-call,0,0.6043060890333332,0.44654088050314467,57.78690305301975
0,Base,160,1,on-call,1,0.0,0.45,57.78690305301975
0,Base,161,2,off-hours,1,0.0,0.453416149068323,57.78690305301975
0,Base,162,2,off-hours,0,0.055430142078203626,0.4506172839506173,57.84233319509795
0,Base,163,2,off-hours,1,0.0,0.4539877300613497,57.84233319509795
0,Base,164,2,off-hours,0,1.0680338478848779,0.45121951219512196,58.91036704298283
0,Base,165,2,off-hours,1,0.0,0.45454545454545453,58.91036704298283
0,Base,166,2,off-hours,0,0.7252276335965108,0.45180722891566266,59.63559467657934
0,Base,167,2,off-hours,1,0.0,0.4550898203592814,59.63559467657934
0,Base,168,2,off-hours,0,0.28896434332907606,0.4523809523809524,59.924559019908415
0,Base,169,2,off-hours,1,0.0,0.4556213017751479,59.924559019908415
0,Base,170,2,off-hours,1,0.0,0.4588235294117647,59.924559019908415
0,Base,171,2,off-hours,0,0.5437356752444986,0.45614035087719296,60.46829469515291
0,Base,172,2,off-hours,0,0.6930396656846157,0.45348837209302323,61.16133436083753
0,Base,173,2,off-hours,1,0.0,0.45664739884393063,61.16133436083753
0,Base,174,2,off-hours,0,0.4765355704496772,0.4540229885057471,61.637869931287206
0,Base,175,2,off-hours,0,0.5146328896291843,0.4514285714285714,62.15250282091639
0,Base,176,2,off-hours,0,0.14127230497643906,0.44886363636363635,62.29377512589283
0,Base,177,2,off-hours,1,0.0,0.4519774011299435,62.29377512589283
0,Base,178,2,off-hours,1,0.0,0.4550561797752809,62.29377512589283
0,Base,179,2,off-hours,1,0.0,0.4581005586592179,62.29377512589283
0,Base,180,2,off-hours,0,0.46469390640119057,0.45555555555555555,62.758469032294016
0,Base,181,2,off-hours,0,0.09433820427554596,0.4530386740331492,62.85280723656956
0,Base,182,2,off-hours,1,0.0,0.45604395604395603,62.85280723656956
0,Base,183,2,off-hours,1,0.0,0.45901639344262296,62.85280723656956
0,Base,184,2,off-hours,1,0.0,0.46195652173913043,62.85280723656956
0,Base,185,2,off-hours,1,0.0,0.4648648648648649,62.85280723656956
0,Base,186,2,off-hours,0,0.530672173893084,0.46236559139784944,63.38347941046264
0,Base,187,2,off-hours,1,0.0,0.46524064171123,63.38347941046264
0,Base,188,2,off-hours,1,0.0,0.46808510638297873,63.38347941046264
0,Base,189,2,off-hours,1,0.0,0.4708994708994709,63.38347941046264
0,Base,190,2,off-hours,0,0.318511209281093,0.46842105263157896,63.70199061974373
0,Base,191,2,off-hours,1,0.0,0.4712041884816754,63.70199061974373
0,Base,192,2,off-hours,1,0.0,0.4739583333333333,63.70199061974373
0,Base,193,2,off-hours,1,0.0,0.47668393782383417,63.70199061974373
0,Base,194,2,off-hours,0,0.42366456494009763,0.4742268041237113,64.12565518468384
0,Base,195,2,off-hours,0,0.09902648389966279,0.4717948717948718,64.2246816685835
0,Base,196,2,off-hours,1,0.0,0.4744897959183674,64.2246816685835
0,Base,197,2,off-hours,1,0.0,0.47715736040609136,64.2246816685835
0,Base,198,2,off-hours,0,0.34552457208180176,0.47474747474747475,64.5702062406653
0,Base,199,2,off-hours,0,0.4005701988255861,0.4723618090452261,64.97077643949089
0,Base,200,2,off-hours,1,0.0,0.475,64.97077643949089
0,Base,201,2,off-hours,0,0.5597093642923068,0.472636815920398,65.5304858037832
0,Base,202,2,off-hours,1,0.0,0.4752475247524752,65.5304858037832
0,Base,203,2,off-hours,0,0.06959664423780232,0.4729064039408867,65.600082448021
0,Base,204,2,off-hours,0,0.2435345350788587,0.47058823529411764,65.84361698309986
0,Base,205,2,off-hours,0,0.303739311229311,0.4682926829268293,66.14735629432917
0,Base,206,2,off-hours,0,0.509609640490349,0.46601941747572817,66.65696593481952
0,Base,207,2,off-hours,1,0.0,0.46859903381642515,66.65696593481952
0,Base,208,2,off-hours,1,0.0,0.47115384615384615,66.65696593481952
0,Base,209,2,off-hours,1,0.0,0.47368421052631576,66.65696593481952
0,Base,210,2,off-hours,0,0.01733096460927752,0.4714285714285714,66.6742968994288
0,Base,211,2,off-hours,1,0.0,0.47393364928909953,66.6742968994288
0,Base,212,2,off-hours,1,0.0,0.47641509433962265,66.6742968994288
0,Base,213,2,off-hours,0,0.3955605429700664,0.47417840375586856,67.06985744239886
0,Base,214,2,off-hours,0,0.4005278997760282,0.4719626168224299,67.47038534217488
0,Base,215,2,off-hours,1,0.0,0.4744186046511628,67.47038534217488
0,Base,216,2,off-hours,0,0.06155378030588082,0.4722222222222222,67.53193912248076
0,Base,217,2,off-hours,0,0.8695511808330207,0.4700460829493088,68.40149030331378
0,Base,218,2,off-hours,0,0.5145872738336357,0.46788990825688076,68.91607757714742
0,Base,219,2,off-hours,1,0.0,0.4703196347031963,68.91607757714742
0,Base,220,2,off-hours,0,0.5621664091432084,0.4681818181818182,69.47824398629062
0,Base,221,2,off-hours,1,0.0,0.47058823529411764,69.47824398629062
0,Base,222,2,off-hours,0,0.24956906489005137,0.46846846846846846,69.72781305118068
0,Base,223,2,off-hours,1,0.0,0.47085201793721976,69.72781305118068
0,Base,224,2,off-hours,1,0.0,0.4732142857142857,69.72781305118068
0,Base,225,2,off-hours,1,0.0,0.47555555555555556,69.72781305118068
0,Base,226,2,off-hours,0,0.312254719387755,0.47345132743362833,70.04006777056843
0,Base,227,2,off-hours,1,0.0,0.47577092511013214,70.04006777056843
0,Base,228,2,off-hours,1,0.0,0.4780701754385965,70.04006777056843
0,Base,229,2,off-hours,0,0.045479333929102195,0.4759825327510917,70.08554710449754
0,Base,230,2,off-hours,1,0.0,0.4782608695652174,70.08554710449754
0,Base,231,2,off-hours,0,0.006023211358860747,0.47619047619047616,70.0915703158564
0,Base,232,2,off-hours,1,0.0,0.47844827586206895,70.0915703158564
0,Base,233,2,off-hours,1,0.0,0.48068669527896996,70.0915703158564
0,Base,234,2,off-hours,0,0.6820270036893594,0.47863247863247865,70.77359731954576
0,Base,235,2,off-hours,1,0.0,0.4808510638297872,70.77359731954576
0,Base,236,2,off-hours,1,0.0,0.4830508474576271,70.77359731954576
0,Base,237,2,off-hours,1,0.0,0.48523206751054854,70.77359731954576
0,Base,238,2,off-hours,1,0.0,0.48739495798319327,70.77359731954576
0,Base,239,2,off-hours,0,0.6610345086135914,0.48535564853556484,71.43463182815935
0,Base,240,2,off-hours,1,0.0,0.4875,71.43463182815935
0,ICL,1,0,weekday,0,1.4027117934486109,0.0,1.4027117934486109
0,ICL,2,0,weekday,0,0.8589113181433726,0.0,2.2616231115919834
0,ICL,3,0,weekday,1,0.0,0.3333333333333333,2.2616231115919834
0,ICL,4,0,weekday,1,0.0,0.5,2.2616231115919834
0,ICL,5,0,weekday,1,0.0,0.6,2.2616231115919834
0,ICL,6,0,weekday,1,0.0,0.6666666666666666,2.2616231115919834
0,ICL,7,0,weekday,1,0.0,0.7142857142857143,2.2616231115919834
0,ICL,8,0,weekday,1,0.0,0.75,2.2616231115919834
0,ICL,9,0,weekday,0,0.12388868823449606,0.6666666666666666,2.3855117998264794
0,ICL,10,0,weekday,1,0.0,0.7,2.3855117998264794
0,ICL,11,0,weekday,1,0.0,0.7272727272727273,2.3855117998264794
0,ICL,12,0,weekday,0,0.16526999665271125,0.6666666666666666,2.550781796479191
0,ICL,13,0,weekday,0,0.19089607549193544,0.6153846153846154,2.741677871971126
0,ICL,14,0,weekday,1,0.0,0.6428571428571429,2.741677871971126
0,ICL,15,0,weekday,1,0.0,0.6666666666666666,2.741677871971126
0,ICL,16,0,weekday,0,0.37240098535225724,0.625,3.1140788573233835
0,ICL,17,0,weekday,0,0.06485968822450239,0.5882352941176471,3.178938545547886
0,ICL,18,0,weekday,0,0.1049495016300408,0.5555555555555556,3.2838880471779266
0,ICL,19,0,weekday,1,0.0,0.5789473684210527,3.2838880471779266
0,ICL,20,0,weekday,1,0.0,0.6,3.2838880471779266
0,ICL,21,0,weekday,1,0.0,0.6190476190476191,3.2838880471779266
0,ICL,22,0,weekday,1,0.0,0.6363636363636364,3.2838880471779266
0,ICL,23,0,weekday,0,0.2274973989601199,0.6086956521739131,3.5113854461380463
0,ICL,24,0,weekday,0,0.1765404505398983,0.5833333333333334,3.6879258966779447
0,ICL,25,0,weekday,1,0.0,0.6,3.6879258966779447
0,ICL,26,0,weekday,0,0.08822071294809164,0.5769230769230769,3.7761466096260365
0,ICL,27,0,weekday,1,0.0,0.5925925925925926,3.7761466096260365
0,ICL,28,0,weekday,0,0.5899806187532202,0.5714285714285714,4.3661272283792565
0,ICL,29,0,weekday,0,0.08611577190042097,0.5517241379310345,4.452243000279678
0,ICL,30,0,weekday,1,0.0,0.5666666666666667,4.452243000279678
0,ICL,31,0,weekday,0,0.6594657597061925,0.5483870967741935,5.11170875998587
0,ICL,32,0,weekday,0,0.5201729605226143,0.53125,5.631881720508484
0,ICL,33,0,weekday,1,0.0,0.5454545454545454,5.631881720508484
0,ICL,34,0,weekday,0,0.7789020623173006,0.5294117647058824,6.410783782825785
0,ICL,35,0,weekday,0,0.37171605810580777,0.5142857142857142,6.782499840931592
0,ICL,36,0,weekday,1,0.0,0.5277777777777778,6.782499840931592
0,ICL,37,0,weekday,1,0.0,0.5405405405405406,6.782499840931592
0,ICL,38,0,weekday,0,1.2145733668254892,0.5263157894736842,7.997073207757081
0,ICL,39,0,weekday,0,0.11038416234793891,0.5128205128205128,8.10745737010502
0,ICL,40,0,weekday,1,0.0,0.525,8.10745737010502
0,ICL,41,0,weekday,0,0.015697265172863073,0.5121951219512195,8.123154635277883
0,ICL,42,0,weekday,0,0.8625896525702625,0.5,8.985744287848146
0,ICL,43,0,weekday,0,0.2813020482299514,0.4883720930232558,9.267046336078097
0,ICL,44,0,weekday,0,0.012389762899362111,0.4772727272727273,9.27943609897746
0,ICL,45,0,weekday,1,0.0,0.4888888888888889,9.27943609897746
0,ICL,46,0,weekday,0,1.8848195320702907,0.4782608695652174,11.16425563104775
0,ICL,47,0,weekday,1,0.0,0.48936170212765956,11.16425563104775
0,ICL,48,0,weekday,1,0.0,0.5,11.16425563104775
0,ICL,49,0,weekday,0,0.31983461089633,0.4897959183673469,11.48409024194408
0,ICL,50,0,weekday,1,0.0,0.5,11.48409024194408
0,ICL,51,0,weekday,0,0.42997063290414117,0.49019607843137253,11.91406087484822
0,ICL,52,0,weekday,0,0.05503700273445722,0.4807692307692308,11.969097877582676
0,ICL,53,0,weekday,1,0.0,0.49056603773584906,11.969097877582676
0,ICL,54,0,weekday,1,0.0,0.5,11.969097877582676
0,ICL,55,0,weekday,0,1.6803270891122084,0.4909090909090909,13.649424966694884
0,ICL,56,0,weekday,0,2.1171708554952082,0.48214285714285715,15.766595822190093
0,ICL,57,0,weekday,0,0.14139949642499172,0.47368421052631576,15.907995318615084
0,ICL,58,0,weekday,0,1.5161780506178064,0.46551724137931033,17.42417336923289
0,ICL,59,0,weekday,1,0.0,0.4745762711864407,17.42417336923289
0,ICL,60,0,weekday,0,1.140075782278822,0.4666666666666667,18.56424915151171
0,ICL,61,0,weekday,0,0.3529939079481347,0.45901639344262296,18.917243059459846
0,ICL,62,0,weekday,0,0.10681584026229629,0.45161290322580644,19.024058899722142
0,ICL,63,0,weekday,1,0.0,0.4603174603174603,19.024058899722142
0,ICL,64,0,weekday,0,0.7728262765957805,0.453125,19.79688517631792
0,ICL,65,0,weekday,1,0.0,0.46153846153846156,19.79688517631792
0,ICL,66,0,weekday,0,0.5074783243658022,0.45454545454545453,20.304363500683724
0,ICL,67,0,weekday,1,0.0,0.4626865671641791,20.304363500683724
0,ICL,68,0,weekday,1,0.0,0.47058823529411764,20.304363500683724
0,ICL,69,0,weekday,1,0.0,0.4782608695652174,20.304363500683724
0,ICL,70,0,weekday,1,0.0,0.4857142857142857,20.304363500683724
0,ICL,71,0,weekday,1,0.0,0.49295774647887325,20.304363500683724
0,ICL,72,0,weekday,1,0.0,0.5,20.304363500683724
0,ICL,73,0,weekday,0,0.4316313135660501,0.4931506849315068,20.735994814249775
0,ICL,74,0,weekday,1,0.0,0.5,20.735994814249775
0,ICL,75,0,weekday,1,0.0,0.5066666666666667,20.735994814249775
0,ICL,76,0,weekday,0,0.14224567719049497,0.5,20.87824049144027
0,ICL,77,0,weekday,1,0.0,0.5064935064935064,20.87824049144027
0,ICL,78,0,weekday,0,0.08897503646389704,0.5,20.967215527904166
0,ICL,79,0,weekday,0,1.7420330241138462,0.4936708860759494,22.70924855201801
0,ICL,80,0,weekday,0,0.4236370732416261,0.4875,23.132885625259636
0,ICL,81,1,on-call,1,0.0,0.49382716049382713,23.132885625259636
0,ICL,82,1,on-call,1,0.0,0.5,23.132885625259636
0,ICL,83,1,on-call,0,0.03231694726634671,0.4939759036144578,23.16520257252598
0,ICL,84,1,on-call,1,0.0,0.5,23.16520257252598
0,ICL,85,1,on-call,0,0.4596941453350752,0.49411764705882355,23.624896717861056
0,ICL,86,1,on-call,0,0.6448624787172298,0.4883720930232558,24.269759196578285
0,ICL,87,1,on-call,0,0.24570496441230705,0.4827586206896552,24.515464160990593
0,ICL,88,1,on-call,1,0.0,0.48863636363636365,24.515464160990593
0,ICL,89,1,on-call,0,1.2374747671440112,0.48314606741573035,25.752938928134604
0,ICL,90,1,on-call,0,0.012492006604618244,0.4777777777777778,25.76543093473922
0,ICL,91,1,on-call,1,0.0,0.4835164835164835,25.76543093473922
0,ICL,92,1,on-call,1,0.0,0.4891304347826087,25.76543093473922
0,ICL,93,1,on-call,1,0.0,0.4946236559139785,25.76543093473922
0,ICL,94,1,on-call,0,0.11341625759305007,0.48936170212765956,25.878847192332273
0,ICL,95,1,on-call,0,0.5463924476814231,0.4842105263157895,26.425239640013697
0,ICL,96,1,on-call,0,0.8819157091530101,0.4791666666666667,27.307155349166706
0,ICL,97,1,on-call,0,1.8155175985928922,0.4742268041237113,29.122672947759597
0,ICL,98,1,on-call,0,0.08119612898795325,0.46938775510204084,29.20386907674755
0,ICL,99,1,on-call,1,0.0,0.47474747474747475,29.20386907674755
0,ICL,100,1,on-call,1,0.0,0.48,29.20386907674755
0,ICL,101,1,on-call,1,0.0,0.48514851485148514,29.20386907674755
0,ICL,102,1,on-call,0,0.790812147600584,0.4803921568627451,29.994681224348135
0,ICL,103,1,on-call,1,0.0,0.4854368932038835,29.994681224348135
0,ICL,104,1,on-call,0,0.1902374074435309,0.4807692307692308,30.184918631791664
0,ICL,105,1,on-call,1,0.0,0.4857142857142857,30.184918631791664
0,ICL,106,1,on-call,0,0.7553481365416181,0.4811320754716981,30.94026676833328
0,ICL,107,1,on-call,1,0.0,0.48598130841121495,30.94026676833328
0,ICL,108,1,on-call,0,0.23453993962871222,0.48148148148148145,31.17480670796199
0,ICL,109,1,on-call,0,0.10066371952229503,0.47706422018348627,31.275470427484287
0,ICL,110,1,on-call,1,0.0,0.4818181818181818,31.275470427484287
0,ICL,111,1,on-call,0,0.25869341411925756,0.4774774774774775,31.534163841603544
0,ICL,112,1,on-call,1,0.0,0.48214285714285715,31.534163841603544
0,ICL,113,1,on-call,0,1.868050387497053,0.4778761061946903,33.40221422910059
0,ICL,114,1,on-call,0,0.3777432588580463,0.47368421052631576,33.77995748795864
0,ICL,115,1,on-call,0,1.1125665431938312,0.46956521739130436,34.89252403115247
0,ICL,116,1,on-call,0,1.691870697488333,0.46551724137931033,36.5843947286408
0,ICL,117,1,on-call,1,0.0,0.4700854700854701,36.5843947286408
0,ICL,118,1,on-call,1,0.0,0.4745762711864407,36.5843947286408
0,ICL,119,1,on-call,1,0.0,0.4789915966386555,36.5843947286408
0,ICL,120,1,on-call,0,0.21335881731223982,0.475,36.79775354595304
0,ICL,121,1,on-call,0,0.935241622389536,0.47107438016528924,37.732995168342576
0,ICL,122,1,on-call,0,0.062438649548210434,0.4672131147540984,37.79543381789079
0,ICL,123,1,on-call,0,0.9039857599215011,0.4634146341463415,38.69941957781229
